condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,signal,n_examples,mae,rmse,rmse_ratio_vs_reference
seed-104729__h-1__c-128__raw,104729,1,128,,,,baseline,raw,test,ramp,51,0.01055922243279956,0.013588543546751028,
seed-104729__h-1__c-128__raw,104729,1,128,,,,baseline,raw,test,piecewise_linear,51,0.012677006949474707,0.015577043634943154,
seed-104729__h-1__c-128__raw,104729,1,128,,,,baseline,raw,test,first_order_response,51,0.009286249202732357,0.011785748726738716,
seed-104729__h-1__c-128__raw,104729,1,128,,,,baseline,raw,test,second_order_response,51,0.012585646327162484,0.016972122235127816,
seed-104729__h-1__c-128__raw,104729,1,128,,,,baseline,raw,test,regime_change,51,0.0360921529781622,0.040661265318256194,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,sine,51,0.015373943136334101,0.01881653032810734,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,chirp,51,0.03159965486874652,0.035196661405654805,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,ramp,51,0.011767315701172808,0.013822183549483674,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,piecewise_linear,51,0.01232488772975966,0.014997378298751805,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,first_order_response,51,0.009893133850155871,0.012653091022594534,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,second_order_response,51,0.01063316928071279,0.013091081062055433,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,validation,regime_change,51,0.03619963277516196,0.040637097762544774,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,sine,51,0.018129334429309862,0.022075517995714132,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,chirp,51,0.031023567447550325,0.03690169647173633,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,ramp,51,0.010110061026455142,0.013109214866546455,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,piecewise_linear,51,0.012744949487490892,0.015764059364409735,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,first_order_response,51,0.009098930780804936,0.011351137994460154,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,second_order_response,51,0.012144329491647718,0.01644920464505802,
seed-104729__h-1__c-128__first_difference,104729,1,128,,,,baseline,first_difference,test,regime_change,51,0.03617773444912192,0.041192739216480825,
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,sine,51,0.013622338806997352,0.017363976385263245,1.1073330622521833
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,chirp,51,0.018236055465158312,0.021465944413819927,1.4129773799137069
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,ramp,51,0.012038839011034792,0.014131034066628419,1.0034815706624662
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,piecewise_linear,51,0.013442280946793936,0.01576864534758852,1.0248428622858923
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,first_order_response,51,0.010074371659979441,0.012803872098448767,1.0032898316090917
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,second_order_response,51,0.010885762988811018,0.013546045024469452,0.9999445715589743
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,validation,regime_change,51,0.02236242379796043,0.026383873128795973,1.4911156523379723
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,sine,51,0.012378974482516576,0.016148001248147168,1.1210968506197547
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,chirp,51,0.02025235274692731,0.02515869468850675,1.4028417827602464
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,ramp,51,0.01028374868928317,0.013342372951138437,0.9993491066544109
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,piecewise_linear,51,0.013032613344426009,0.016176012524489112,1.015204406800523
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,first_order_response,51,0.009161480616585255,0.01144924221294029,1.0014872487903637
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,second_order_response,51,0.012482177102637701,0.016865144710080177,1.0025090135870083
seed-104729__h-1__c-128__segment,104729,1,128,0.1,segment,"dt,dy",secondary,vectorchain,test,regime_change,51,0.027530418143063097,0.03125209231678531,1.6809792012878533
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,sine,51,0.012234795799869436,0.015680897624375984,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,chirp,51,0.011401724870231717,0.015191994379365715,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ramp,51,0.012017828634805374,0.01408200656570062,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,piecewise_linear,51,0.012910895170270732,0.01538640305540779,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,first_order_response,51,0.010042443150746939,0.012761887637108532,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,second_order_response,51,0.010740271912234992,0.013546795902247206,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,regime_change,51,0.01515549295521463,0.017694048806628632,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,sine,51,0.011248523236788007,0.014403752217500542,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,chirp,51,0.013708107057823896,0.0179340927805873,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ramp,51,0.010302694643492642,0.01335106306924675,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,piecewise_linear,51,0.012871820545680703,0.01593374931800067,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,first_order_response,51,0.009150927374574892,0.011432239628381831,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,second_order_response,51,0.012412026116509637,0.016822935735745823,1.0
seed-104729__h-1__c-128__absolute_geometry,104729,1,128,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,regime_change,51,0.014622292021583915,0.018591599641948012,1.0
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,sine,51,0.012269768145647612,0.01572546306310337,1.0028420208966933
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,chirp,51,0.012097643497422057,0.015517358921857618,1.0214168419476133
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ramp,51,0.01202398988595217,0.014091657893566001,1.0006853659540884
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,piecewise_linear,51,0.012957321600104484,0.015360567916481443,0.998320911077572
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,first_order_response,51,0.010049119492717752,0.012763020308886437,1.0000887542509473
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,second_order_response,51,0.010779275118466497,0.013487673127028374,0.995635663543951
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,regime_change,51,0.015247514301445393,0.0178409615568407,1.008302947042682
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,sine,51,0.011294834361168914,0.014425527951776413,1.0015118098358713
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,chirp,51,0.015178045789369697,0.019612518549949637,1.0935885516985362
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ramp,51,0.010299618856560682,0.01335102672910669,0.9999972781088763
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,piecewise_linear,51,0.012834561054111376,0.015914895128109646,0.9988167135358578
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,first_order_response,51,0.009152419803265343,0.01143573029309701,1.0003053351599203
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,second_order_response,51,0.012422382446043032,0.016827440944765962,1.000267801594853
seed-104729__h-1__c-128__turning_matched,104729,1,128,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,regime_change,51,0.016250806490004502,0.02054746283311849,1.1052014473653728
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,sine,51,0.012270030894687796,0.015725746154513807,1.002860074162343
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,chirp,51,0.012096187298794586,0.015515118296063809,1.021269354676498
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ramp,51,0.012023990130305284,0.014091650149293882,1.000684816013135
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,piecewise_linear,51,0.012957221143812883,0.015360531694933672,0.9983185569505132
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,first_order_response,51,0.010049111142638125,0.012762985993678394,1.000086065369097
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,second_order_response,51,0.010779490342324328,0.0134876507111522,0.9956340088444682
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,regime_change,51,0.015241670414482815,0.017832530398027305,1.0078264501761063
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,sine,51,0.011295673252849702,0.014426238520275074,1.0015611420159818
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,chirp,51,0.015168716456385732,0.019602652811361507,1.0930384408728127
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ramp,51,0.010299631501293887,0.013351041589822662,0.9999983911824866
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,piecewise_linear,51,0.012834485811819082,0.015914841850029327,0.9988133698105829
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,first_order_response,51,0.009152414800689512,0.011435726156894668,1.0003049733583418
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,second_order_response,51,0.012422354655744525,0.016827422691141274,1.0002667165509
seed-104729__h-1__c-128__turning,104729,1,128,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,regime_change,51,0.01625098841949134,0.02054166838627646,1.1048897772049981
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,sine,51,0.012395780564827886,0.015942217401709733,1.0166648481224396
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,chirp,51,0.012264502598183808,0.01560745647398274,1.0273474360404793
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ramp,51,0.012026379944122827,0.014093209676218852,1.0007955620859827
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,piecewise_linear,51,0.01289953284028206,0.015310181882820018,0.995046199406496
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,first_order_response,51,0.01004929918965726,0.012753796825770335,0.9993660176638235
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,second_order_response,51,0.010748088010687131,0.013516187921139814,0.9977405741307201
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,regime_change,51,0.015230728998613151,0.017883698261003382,1.0107182621935407
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,sine,51,0.011454527163843925,0.014602352894508404,1.0137881209013413
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,chirp,51,0.015295940131541313,0.019879766950431723,1.1084902478005754
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ramp,51,0.010304219737797961,0.013355410192492069,1.0003256012815438
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,piecewise_linear,51,0.012838602945689942,0.015906341813405587,0.9982799086361851
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,first_order_response,51,0.009151562029068052,0.011436131678199265,1.0003404450872224
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,second_order_response,51,0.012419022352689435,0.016824335347924466,1.0000831966667785
seed-104729__h-1__c-128__full_relational,104729,1,128,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,regime_change,51,0.01607995035276526,0.020463441750809587,1.1006821438128518
seed-104729__h-4__c-128__raw,104729,4,128,,,,baseline,raw,validation,sine,51,0.018842929346615942,0.022975005168654448,
seed-104729__h-4__c-128__raw,104729,4,128,,,,baseline,raw,validation,chirp,51,0.09408049284866771,0.10645379181777075,
seed-104729__h-4__c-128__raw,104729,4,128,,,,baseline,raw,validation,ramp,51,0.01227288722316873,0.01548366137065601,
