representation,variant,features,role,split,horizon,context_length,tolerance,signal,n_seeds,mae_mean,mae_median,rmse_mean,rmse_median,rmse_q1,rmse_q3,rmse_min,rmse_max,rmse_ratio_vs_reference_mean,rmse_ratio_vs_reference_median
raw,,,baseline,test,1,32,,sine,5,0.011651835200463624,0.011632673145635658,0.01437059487797943,0.014453700663229372,0.01420485412496245,0.014566909860684948,0.013737859741376226,0.014889649999644152,,
raw,,,baseline,test,1,64,,chirp,5,0.022451426127924508,0.02317149074000194,0.02696674505250638,0.02748246413214364,0.02497271927985027,0.027794705774332816,0.024773472161836767,0.029810363914368396,,
raw,,,baseline,test,1,64,,first_order_response,5,0.011419448268797257,0.010493798297677439,0.013955593961166432,0.013806748191085358,0.012040765120832173,0.01585537333926814,0.011727179718415559,0.016347903436230927,,
raw,,,baseline,test,1,64,,piecewise_linear,5,0.011082352156718584,0.01125476713897732,0.013474754169348685,0.013864256189426194,0.012245442503862433,0.01443873858970051,0.011016021616815318,0.01580931194693897,,
raw,,,baseline,test,1,64,,ramp,5,0.011264519269104108,0.01126896209845602,0.013906535215193843,0.01402255234725978,0.013626324677494361,0.014175363684546131,0.012139205389215221,0.015569229977453733,,
raw,,,baseline,test,1,64,,regime_change,5,0.02828825746065211,0.02849376414452915,0.03287786962125614,0.03295147158355422,0.03226880332475091,0.0336875907483785,0.030507737393646976,0.0349737450559501,,
raw,,,baseline,test,1,64,,second_order_response,5,0.011220253261208712,0.0109738270704776,0.014169311768018977,0.013910174277094433,0.012949922081118646,0.014245501707233297,0.012845101963449311,0.0168958588111992,,
raw,,,baseline,test,1,64,,sine,5,0.011491652043015086,0.011316792127296487,0.014185296777844003,0.014275753271315137,0.014203609742573549,0.014294061399136321,0.013541742969996792,0.014611316506198213,,
raw,,,baseline,test,1,128,,chirp,5,0.030153388114424834,0.029673764344189696,0.034693427969705655,0.03381804033279223,0.033338868191852174,0.036386488965240285,0.03235565060565058,0.037568091752993,,
raw,,,baseline,test,1,128,,first_order_response,5,0.011370774091244191,0.01047269247920704,0.013959587972179718,0.013790178831495305,0.01189415586075558,0.016041234935763385,0.011785748726738716,0.016286621506145606,,
raw,,,baseline,test,1,128,,piecewise_linear,5,0.011002599729909697,0.011308596239588489,0.013392740556368557,0.013961671479852427,0.012308560618737486,0.014210197414693542,0.010906229633616184,0.015577043634943154,,
raw,,,baseline,test,1,128,,ramp,5,0.011282758401796444,0.011188983081046955,0.013933838283550496,0.01394599720971937,0.013588543546751028,0.014173288295440093,0.012346386749885826,0.015614975615956156,,
raw,,,baseline,test,1,128,,regime_change,5,0.03506243521796364,0.03596419111839051,0.039776214864216106,0.040446038029686306,0.04039769669426038,0.040661265318256194,0.03569356533312993,0.041682508945747716,,
raw,,,baseline,test,1,128,,second_order_response,5,0.011326368134926294,0.011194489239400592,0.014294779560233773,0.014208401200953668,0.013138263217046982,0.014274418344015705,0.012880692804024693,0.016972122235127816,,
raw,,,baseline,test,1,128,,sine,5,0.011939679596545665,0.011704002299744637,0.015069466068255872,0.014961580591766378,0.014815481082486221,0.01537907810557875,0.014526278403949641,0.01566491215749837,,
raw,,,baseline,test,4,32,,chirp,5,0.053413674406788444,0.053420439600155224,0.06079925702244152,0.06079751734800996,0.060770644367838605,0.060844283695465386,0.060625113908078364,0.0609587257928153,,
raw,,,baseline,test,4,32,,first_order_response,5,0.014383164728760245,0.01414323104375482,0.01795509777059642,0.017415186673842193,0.016965925375011355,0.01997824994255868,0.014613724957466658,0.02080240190410321,,
raw,,,baseline,test,4,32,,piecewise_linear,5,0.012987315331880628,0.012892735193121528,0.016287917232006795,0.015569873481231013,0.015554730426021348,0.017509414158554636,0.015283189347396666,0.017522378746830308,,
raw,,,baseline,test,4,32,,ramp,5,0.012556788218941638,0.013074008198519348,0.015595198379002756,0.0164134708067434,0.014147146351839232,0.016832651972838807,0.01286310837579478,0.01771961438779756,,
raw,,,baseline,test,4,32,,regime_change,5,0.06847787679315451,0.06828382931211963,0.07630427481880406,0.07606044299504565,0.0760015652984612,0.07639190735271965,0.0755420217147693,0.07752543673302446,,
raw,,,baseline,test,4,32,,second_order_response,5,0.014750161146699007,0.014572519831565933,0.018245609584217403,0.018466502200698606,0.01790272311352401,0.01855645345733726,0.017039324003800947,0.019263045145726194,,
raw,,,baseline,test,4,32,,sine,5,0.01373458037801652,0.014260216376213778,0.017047682345758396,0.018011894596174204,0.01658588368094642,0.018056597419200165,0.014474111337391904,0.018109924695079275,,
raw,,,baseline,test,4,64,,chirp,5,0.08596417069406186,0.08591902494184103,0.09780629980015476,0.09791003246958155,0.09773431285437245,0.09791416857021987,0.09752719269085369,0.09794579241574625,,
raw,,,baseline,test,4,64,,first_order_response,5,0.014929343549350906,0.01460777355420004,0.018431000986548613,0.01791286770123843,0.017539849127880622,0.02024240602184986,0.015548653902268932,0.02091122817950522,,
raw,,,baseline,test,4,64,,piecewise_linear,5,0.012579192167845536,0.012515464018502589,0.01567257592246074,0.015042896037588661,0.015030910744977892,0.01667713932913354,0.01478133458815913,0.016830598912444497,,
raw,,,baseline,test,4,64,,ramp,5,0.012711761413446532,0.013031073437588643,0.015807769780700105,0.01654073950438945,0.014618665192149088,0.016743967585872523,0.013443373809449535,0.017692102811639927,,
raw,,,baseline,test,4,64,,regime_change,5,0.11507481969080269,0.11513114545384352,0.12838193976245532,0.12812875824207628,0.12805873817150554,0.12837860199113293,0.12792589118304887,0.12941770922451293,,
raw,,,baseline,test,4,64,,second_order_response,5,0.015305522614894023,0.015144922877694035,0.01889403399154539,0.019063341808643344,0.018537350008976,0.019247714480152847,0.017815657860679516,0.01980610579927523,,
raw,,,baseline,test,4,64,,sine,5,0.013096536456870932,0.013406864636760033,0.016717504970628645,0.017638292669995333,0.01610516974250385,0.01766928294199918,0.014406465949205697,0.01776831354943915,,
raw,,,baseline,test,4,128,,chirp,5,0.11468225738257987,0.11465766837153611,0.13019915860661346,0.1302441287639012,0.12993301542551516,0.1304905101481291,0.12979107537757725,0.13053706331794462,,
raw,,,baseline,test,4,128,,first_order_response,5,0.016131749175735313,0.016044137145074282,0.01962338547537575,0.01915409614682833,0.01876819243455968,0.02136007870739623,0.01704223532756526,0.02179232476052926,,
raw,,,baseline,test,4,128,,piecewise_linear,5,0.01277894459905762,0.012653350746259454,0.015849388517567523,0.015302811169662875,0.0152031507340098,0.016718774273552648,0.01505144455224024,0.016970761858372044,,
raw,,,baseline,test,4,128,,ramp,5,0.013284281219048216,0.01353006894121836,0.016513343341372493,0.01719547270101544,0.01544211940971571,0.017209132208081585,0.014486087902911466,0.018233904485138275,,
raw,,,baseline,test,4,128,,regime_change,5,0.13437542026164365,0.1341318666262319,0.1522089058119213,0.15197801911869455,0.15193145201495972,0.1521356743791214,0.1518514586822507,0.15314792486458023,,
raw,,,baseline,test,4,128,,second_order_response,5,0.0171778872586981,0.017073186058259922,0.020839726742861255,0.020876080339037033,0.020537895320571257,0.02117814393090979,0.019859168707618512,0.02174734541616967,,
raw,,,baseline,test,4,128,,sine,5,0.02242365470039824,0.022373912725820174,0.027029480964171616,0.027555539999561604,0.026524078726197234,0.02766596002429626,0.025676943400386266,0.02772488267041672,,
raw,,,baseline,test,16,32,,chirp,5,0.2832874955954535,0.28353466245717585,0.32061815570535485,0.3206350767967805,0.3193971820899749,0.3208537928178325,0.31850783233695545,0.32369689448523103,,
raw,,,baseline,test,16,32,,first_order_response,5,0.03457283028814083,0.03512940268974652,0.03999104297010805,0.041021364809581316,0.04043952956193195,0.04120014284508577,0.035907337822259,0.04138683981168219,,
raw,,,baseline,test,16,32,,piecewise_linear,5,0.0199903826293067,0.018877714808437335,0.024646590796507644,0.023773652702192474,0.022873026948586058,0.02654899069211236,0.02200999007845719,0.028027293561190145,,
raw,,,baseline,test,16,32,,ramp,5,0.028734609027364393,0.028522552480684523,0.03385126925637177,0.0334321523705819,0.03311372079992771,0.034859639780411754,0.032578167099037506,0.03527266623189998,,
raw,,,baseline,test,16,32,,regime_change,5,0.3854083384117423,0.3861691024803333,0.4270762538218816,0.42744925273434825,0.4254068575770976,0.4288580704227141,0.4248032430322224,0.42886384534302574,,
raw,,,baseline,test,16,32,,second_order_response,5,0.03715397546030026,0.036993968407473675,0.04199513757442532,0.04145343795312044,0.04125010892481865,0.04263535143365575,0.041150737495648175,0.04348605206488357,,
raw,,,baseline,test,16,32,,sine,5,0.026567035208753302,0.02661026134577429,0.0340946412972913,0.034231652455701436,0.033879054353144956,0.03447559228551544,0.033310516116968614,0.03457639127512602,,
raw,,,baseline,test,16,64,,chirp,5,0.3802648518022018,0.37971043385218245,0.43729248002770993,0.4374306304321128,0.436222703654562,0.43762550070340395,0.4353352613779837,0.4398483039704869,,
raw,,,baseline,test,16,64,,first_order_response,5,0.039456278649757426,0.039664215328332836,0.043092420350535544,0.04376167507734609,0.04313477145869229,0.043911613537600265,0.04031165638019079,0.04434238529884828,,
raw,,,baseline,test,16,64,,piecewise_linear,5,0.020766566152064535,0.020187730199763925,0.02533633218453113,0.02460446834536981,0.02388870339532055,0.02667790536938518,0.023875382531275816,0.02763520128130431,,
raw,,,baseline,test,16,64,,ramp,5,0.03071721607912765,0.0309959274772356,0.035083500175073154,0.03496392534860251,0.03483972640651919,0.034981770622103,0.034633520403711794,0.035998558094429284,,
raw,,,baseline,test,16,64,,regime_change,5,0.5253646715091473,0.5254126144302169,0.5964536137378731,0.5965178546492417,0.5951350802379209,0.5979314473028673,0.5946234798899789,0.5980602066093563,,
raw,,,baseline,test,16,64,,second_order_response,5,0.04412732595635689,0.04383518105169592,0.047675721158101245,0.04741947874125012,0.04721790727237217,0.048168201400248044,0.04706492888116486,0.048508089495471064,,
raw,,,baseline,test,16,64,,sine,5,0.034031799461649845,0.03404756728646913,0.04488294825307022,0.045020140229030184,0.044140210121820705,0.04518176928489936,0.04325889284208021,0.046813728787520624,,
raw,,,baseline,test,16,128,,chirp,5,0.47028970633325196,0.4700818102890944,0.5331760214413848,0.5333305204254594,0.531809029301446,0.5340288029510194,0.5315530229480026,0.5351587315809965,,
raw,,,baseline,test,16,128,,first_order_response,5,0.04917256404147425,0.0492500712558241,0.05155488247147997,0.051839638820628316,0.051301562646617185,0.05238835370589339,0.049284130422581236,0.05296072676167974,,
raw,,,baseline,test,16,128,,piecewise_linear,5,0.02345478333065699,0.02293026846035067,0.02832163580266891,0.02749498020144483,0.027471602655263862,0.02929646968838615,0.02737358990067601,0.0299715365675737,,
raw,,,baseline,test,16,128,,ramp,5,0.03715744958585954,0.03752771181119389,0.041140114319393364,0.04133005563372002,0.041016196085332635,0.04141785884491079,0.04027074938705628,0.041665711645947116,,
raw,,,baseline,test,16,128,,regime_change,5,0.5213719259197559,0.5213973147359988,0.5921054760104427,0.5920882492516857,0.5908938523133502,0.5935219314456479,0.5901171303164384,0.5939062167250911,,
raw,,,baseline,test,16,128,,second_order_response,5,0.05805731244915446,0.05805863480110725,0.06065942544046625,0.060729636862195645,0.06053768413115122,0.06075007914670241,0.059991978435753275,0.06128774862652872,,
raw,,,baseline,test,16,128,,sine,5,0.09826132682469475,0.09870415699516163,0.10828390013101549,0.10848422425570405,0.10772330036586915,0.10866038976612936,0.10742377994690756,0.10912780632046735,,
raw,,,baseline,validation,1,32,,chirp,5,0.012391435158315783,0.012705008499876378,0.015454664006633029,0.015480806619988432,0.01499301598110121,0.015599379702146938,0.014498765915592151,0.016701351814336407,,
raw,,,baseline,validation,1,32,,first_order_response,5,0.011309622350593348,0.010882814963067347,0.014228535944174165,0.014449833818438488,0.0130547448824217,0.014697581669731705,0.012486843797248298,0.01645367555303063,,
raw,,,baseline,validation,1,32,,piecewise_linear,5,0.013125733358827385,0.012866127687044726,0.016274051581350164,0.0159316576652576,0.015352590104704314,0.017403987135635894,0.014274966682867119,0.018407056318285882,,
raw,,,baseline,validation,1,32,,ramp,5,0.011935839787463293,0.01207725502288014,0.014459527780526402,0.014435369592217166,0.014343961515371083,0.01445378595731303,0.014133294815137984,0.014931227022592749,,
raw,,,baseline,validation,1,32,,regime_change,5,0.017140361446214225,0.01810877943857939,0.021155457881664702,0.022436256375504733,0.02133652466814631,0.023170790540405575,0.015397503681922563,0.02343621414234431,,
raw,,,baseline,validation,1,32,,second_order_response,5,0.011681997168974398,0.011734537674745195,0.014607058019892188,0.014527763066262007,0.013879737181209984,0.01525282386319319,0.013741472864324481,0.015633493124471275,,
raw,,,baseline,validation,1,32,,sine,5,0.011853751234576498,0.011832516106035758,0.014720963928225228,0.014992750218799662,0.014507910992246069,0.015141937049081018,0.013743141365380669,0.015219080015618723,,
raw,,,baseline,validation,1,64,,chirp,5,0.016179830635968027,0.015899508744494792,0.019828485990482154,0.019619454230990874,0.019076494330192355,0.020755154691439293,0.018710094712366558,0.020981231987421693,,
raw,,,baseline,validation,1,64,,first_order_response,5,0.011238082365172495,0.010797650218949685,0.01406474797363962,0.014297068482196038,0.01274706379491478,0.014392996526896433,0.012299102654935477,0.016587508409255363,,
raw,,,baseline,validation,1,64,,piecewise_linear,5,0.012931392111966072,0.012538717944318623,0.016068658169141783,0.015721036088041724,0.015087106468292939,0.01712272390982129,0.014156466456950642,0.01825595792260233,,
raw,,,baseline,validation,1,64,,ramp,5,0.011765887212524334,0.011939505335420113,0.014269267400719774,0.014240780124938898,0.014142838247953128,0.014261339774312296,0.013940441072753294,0.014760937783641254,,
raw,,,baseline,validation,1,64,,regime_change,5,0.026228670994796487,0.027491868370433065,0.03149576329226953,0.033520720774743884,0.03013148028170603,0.03363803547493614,0.02627900608379854,0.03390957384616306,,
raw,,,baseline,validation,1,64,,second_order_response,5,0.01178380647439851,0.01196755166286574,0.014667893094110793,0.014912809282518131,0.01362039243730203,0.01533103050838798,0.013537578768602718,0.015937654473743106,,
raw,,,baseline,validation,1,64,,sine,5,0.011802781184544642,0.011757101851168392,0.014679464779092396,0.01496616690203425,0.014659596183969838,0.01500436108906539,0.013737492951382267,0.015029706769010236,,
raw,,,baseline,validation,1,128,,chirp,5,0.0239070671939483,0.02449120121664563,0.02855582734341617,0.028709077751818857,0.02851499127041404,0.029627428421876757,0.025376549748478115,0.030551089524493074,,
raw,,,baseline,validation,1,128,,first_order_response,5,0.01128891863157612,0.01089775785708601,0.014085700741475735,0.014104187923465213,0.012633233741083213,0.014510976005138818,0.012256558752415074,0.016923547285276355,,
raw,,,baseline,validation,1,128,,piecewise_linear,5,0.012791517293445392,0.01233533751806664,0.015914266140987964,0.015275073697927272,0.01492338505790691,0.01689629501096172,0.014208473828023893,0.018268103110120018,,
raw,,,baseline,validation,1,128,,ramp,5,0.011623898872255291,0.011759956770541632,0.01411928746251026,0.01403142816035575,0.01395504833186231,0.014147890020404683,0.0137960773424532,0.014665993457475372,,
