condition_id,seed,horizon,context_length,tolerance,role,causal_scope,selected_parameter,representation,split,status,error_type,error_message,n_examples,n_representation_features,n_pooled_features,n_model_parameters,mean_input_steps,mean_input_scalar_elements,mean_input_bytes,step_reduction_factor_vs_raw,scalar_reduction_factor_vs_raw,mae,rmse,rmse_ratio_vs_raw,predictive_parity_vs_raw,structural_reduction_success,payload_reduction_success,joint_success,representation_runtime_s,train_runtime_median_s,train_runtime_q1_s,train_runtime_q3_s,inference_runtime_median_s,inference_runtime_q1_s,inference_runtime_q3_s,train_design_bytes,model_state_bytes,candidate_rmse_ratio_vs_control,candidate_predictive_advantage,candidate_pareto_vs_control
seed-1729__h-4__c-64__moving_average_geometry,1729,4,64,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.021187894667927084,0.02779563448461458,0.44426504731726885,,,,,0.1767585,0.0002863,0.0002863,0.0002863,3.69e-05,3.69e-05,3.69e-05,92064,296,1.0516924024155285,False,False
seed-1729__h-4__c-64__ewma_geometry,1729,4,64,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.021567678112013842,0.029052350487098366,0.5189503358779636,,,,,0.149457,0.000283,0.000283,0.000283,3.57e-05,3.57e-05,3.57e-05,92064,296,0.9561949261229569,True,True
seed-1729__h-4__c-64__ewma_geometry,1729,4,64,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.023681046165179787,0.031185111410494522,0.4984399620036145,,,,,0.149457,0.000283,0.000283,0.000283,3.71e-05,3.71e-05,3.71e-05,92064,296,0.9373850624741014,True,True
seed-1729__h-4__c-64__fixed_geometry,1729,4,64,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,ok,,,357,4,12,13,8.0,32.0,256.0,8.0,2.0,0.019234540567642386,0.025745291887692413,0.4598776914221575,,,,,0.148737,0.0002782,0.0002782,0.0002782,3.61e-05,3.61e-05,3.61e-05,92064,296,1.0790209817348941,False,False
seed-1729__h-4__c-64__fixed_geometry,1729,4,64,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,ok,,,364,4,12,13,8.0,32.0,256.0,8.0,2.0,0.021135181469817722,0.027904630082490313,0.44600715305960903,,,,,0.148737,0.0002782,0.0002782,0.0002782,3.98e-05,3.98e-05,3.98e-05,92064,296,1.0475844876413931,False,False
seed-1729__h-4__c-64__abba_geometry,1729,4,64,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0588235294117647,4.235294117647059,33.88235294117647,60.44444444444444,15.11111111111111,0.047185779590040576,0.08410701481468139,1.5023694419201912,,,,,0.2047286,0.0002859,0.0002859,0.0002859,5.5e-05,5.5e-05,5.5e-05,92064,296,0.3302900499906954,True,False
seed-1729__h-4__c-64__abba_geometry,1729,4,64,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0879120879120878,4.351648351648351,34.81318681318681,58.82828282828283,14.707070707070708,0.04606017759761151,0.08478989315286549,1.3552195009052437,,,,,0.2047286,0.0002859,0.0002859,0.0002859,3.74e-05,3.74e-05,3.74e-05,92064,296,0.3447634679181136,True,False
seed-1729__h-16__c-64__raw,1729,16,64,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,64.0,64.0,512.0,1.0,1.0,0.14059705138490597,0.26147751344219855,1.0,,,,,0.0636435,0.000224,0.000224,0.000224,2.95e-05,2.95e-05,2.95e-05,22512,80,,,
seed-1729__h-16__c-64__raw,1729,16,64,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,64.0,64.0,512.0,1.0,1.0,0.15380449309528343,0.28158924729638174,1.0,,,,,0.0636435,0.000224,0.000224,0.000224,3.05e-05,3.05e-05,3.05e-05,22512,80,,,
seed-1729__h-16__c-64__first_difference,1729,16,64,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.17354572646356817,0.29674669288827643,1.1348841779232934,,,,,0.0679796,0.0002244,0.0002244,0.0002244,2.85e-05,2.85e-05,2.85e-05,22512,80,,,
seed-1729__h-16__c-64__first_difference,1729,16,64,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,63.0,63.0,504.0,1.0158730158730158,1.0158730158730158,0.18287821114290245,0.31681257290854076,1.125087608814428,,,,,0.0679796,0.0002244,0.0002244,0.0002244,3.18e-05,3.18e-05,3.18e-05,22512,80,,,
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,1.6526610644257702,6.610644257703081,52.88515406162465,38.72542372881356,9.68135593220339,0.08303165424923195,0.16065232860397635,0.6144020818045972,,,,,1.4986369,0.0002906,0.0002906,0.0002906,3.85e-05,3.85e-05,3.85e-05,90048,296,,,
seed-1729__h-16__c-64__absolute_geometry,1729,16,64,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,1.6868131868131868,6.747252747252747,53.97802197802198,37.9413680781759,9.485342019543975,0.08064478232166936,0.15779186439485648,0.5603618245719997,,,,,1.4986369,0.0002906,0.0002906,0.0002906,3.87e-05,3.87e-05,3.87e-05,90048,296,,,
seed-1729__h-16__c-64__local_geometry,1729,16,64,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.17468206819835325,0.2983695687508284,1.1410907378725132,,,,,0.1110312,0.0002907,0.0002907,0.0002907,3.74e-05,3.74e-05,3.74e-05,90048,296,0.5384340275604274,True,True
seed-1729__h-16__c-64__local_geometry,1729,16,64,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.18328420782912525,0.3168516670540993,1.1252264427576055,,,,,0.1110312,0.0002907,0.0002907,0.0002907,3.8e-05,3.8e-05,3.8e-05,90048,296,0.4979991611277055,True,True
seed-1729__h-16__c-64__moving_average_geometry,1729,16,64,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.07648983644121544,0.12842385206850682,0.49114683086083355,,,,,0.1801498,0.0002876,0.0002876,0.0002876,3.72e-05,3.72e-05,3.72e-05,90048,296,1.2509539779127439,False,False
seed-1729__h-16__c-64__moving_average_geometry,1729,16,64,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.08976778627334367,0.14597727897270932,0.5184050185661512,,,,,0.1801498,0.0002876,0.0002876,0.0002876,3.83e-05,3.83e-05,3.83e-05,90048,296,1.080934413254517,False,False
seed-1729__h-16__c-64__ewma_geometry,1729,16,64,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.08344271743575163,0.13561088919488762,0.5186330840065349,,,,,0.1544682,0.0003125,0.0003125,0.0003125,3.88e-05,3.88e-05,3.88e-05,90048,296,1.1846565534505231,False,False
seed-1729__h-16__c-64__ewma_geometry,1729,16,64,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,63.0,252.0,2016.0,1.0158730158730158,0.25396825396825395,0.09598846356692832,0.15068751910349049,0.5351323622982203,,,,,0.1544682,0.0003125,0.0003125,0.0003125,3.9e-05,3.9e-05,3.9e-05,90048,296,1.0471462091461392,False,False
seed-1729__h-16__c-64__fixed_geometry,1729,16,64,,causal_control,forecast_causal_fixed_boundaries,16,fixed_geometry,validation,ok,,,357,4,12,13,4.0,16.0,128.0,16.0,4.0,0.07494948100549374,0.12850006088104854,0.4914382854166708,,,,,0.1451454,0.0002831,0.0002831,0.0002831,3.66e-05,3.66e-05,3.66e-05,90048,296,1.2502120816323263,False,False
seed-1729__h-16__c-64__fixed_geometry,1729,16,64,,causal_control,forecast_causal_fixed_boundaries,16,fixed_geometry,test,ok,,,364,4,12,13,4.0,16.0,128.0,16.0,4.0,0.08553877218538652,0.1468218262068144,0.5214042354830392,,,,,0.1451454,0.0002831,0.0002831,0.0002831,3.81e-05,3.81e-05,3.81e-05,90048,296,1.0747166717064915,False,False
seed-1729__h-16__c-64__abba_geometry,1729,16,64,,external_control,window_offline,0.3,abba_geometry,validation,ok,,,357,4,12,13,1.0588235294117647,4.235294117647059,33.88235294117647,60.44444444444444,15.11111111111111,0.20228478619534493,0.42063168394741984,1.6086724950457487,,,,,0.2084939,0.0002841,0.0002841,0.0002841,3.67e-05,3.67e-05,3.67e-05,90048,296,0.3819311163066317,True,False
seed-1729__h-16__c-64__abba_geometry,1729,16,64,,external_control,window_offline,0.3,abba_geometry,test,ok,,,364,4,12,13,1.0714285714285714,4.285714285714286,34.285714285714285,59.733333333333334,14.933333333333334,0.19235632354482585,0.39386454743956323,1.3987201259322524,,,,,0.2084939,0.0002841,0.0002841,0.0002841,3.82e-05,3.82e-05,3.82e-05,90048,296,0.40062469552192675,True,False
seed-1729__h-1__c-128__raw,1729,1,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.01580220975938122,0.021101774912132262,1.0,,,,,0.0577208,0.0002154,0.0002154,0.0002154,2.85e-05,2.85e-05,2.85e-05,20496,80,,,
seed-1729__h-1__c-128__raw,1729,1,128,,baseline,strict_online,,raw,test,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.016780061727958658,0.022899832935210612,1.0,,,,,0.0577208,0.0002154,0.0002154,0.0002154,2.88e-05,2.88e-05,2.88e-05,20496,80,,,
seed-1729__h-1__c-128__first_difference,1729,1,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.016745246613906625,0.022358497546242306,1.0595553046766462,,,,,0.0622699,0.0002118,0.0002118,0.0002118,2.85e-05,2.85e-05,2.85e-05,20496,80,,,
seed-1729__h-1__c-128__first_difference,1729,1,128,,baseline,strict_online,,first_difference,test,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.017293883817230123,0.023420996899442305,1.0227584177450637,,,,,0.0622699,0.0002118,0.0002118,0.0002118,2.98e-05,2.98e-05,2.98e-05,20496,80,,,
seed-1729__h-1__c-128__absolute_geometry,1729,1,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.630252100840336,10.521008403361344,84.16806722689076,48.66453674121406,12.166134185303514,0.01238129424052418,0.01573054287912922,0.7454606517523366,,,,,2.8109492,0.0002925,0.0002925,0.0002925,3.69e-05,3.69e-05,3.69e-05,81984,296,,,
seed-1729__h-1__c-128__absolute_geometry,1729,1,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,357,4,12,13,2.61624649859944,10.46498599439776,83.71988795518207,48.92505353319058,12.231263383297645,0.012282769001617014,0.015303716868677536,0.668289454860898,,,,,2.8109492,0.0002925,0.0002925,0.0002925,3.71e-05,3.71e-05,3.71e-05,81984,296,,,
seed-1729__h-1__c-128__local_geometry,1729,1,128,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.017569809350677323,0.02429885478661682,1.1515076285192687,,,,,0.1177996,0.0002813,0.0002813,0.0002813,3.66e-05,3.66e-05,3.66e-05,81984,296,0.6473779532932226,True,True
seed-1729__h-1__c-128__local_geometry,1729,1,128,,primary_control,strict_online,1,local_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.017786332671982374,0.024833446280417695,1.0844378799914287,,,,,0.1177996,0.0002813,0.0002813,0.0002813,3.8e-05,3.8e-05,3.8e-05,81984,296,0.6162542522640209,True,True
seed-1729__h-1__c-128__moving_average_geometry,1729,1,128,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.012435065397426672,0.015772057320260807,0.7474279953196171,,,,,0.2327623,0.0003045,0.0003045,0.0003045,3.76e-05,3.76e-05,3.76e-05,81984,296,0.9973678487030189,False,True
seed-1729__h-1__c-128__moving_average_geometry,1729,1,128,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.012350417433879742,0.01515244223565102,0.6616835274965145,,,,,0.2327623,0.0003045,0.0003045,0.0003045,4.31e-05,4.31e-05,4.31e-05,81984,296,1.0099835149129026,False,True
seed-1729__h-1__c-128__ewma_geometry,1729,1,128,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.012768880976384598,0.016159788325237717,0.7658023267012862,,,,,0.1916141,0.0002797,0.0002797,0.0002797,3.64e-05,3.64e-05,3.64e-05,81984,296,0.9734374338655094,True,True
seed-1729__h-1__c-128__ewma_geometry,1729,1,128,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.012650867492225713,0.015750191356754345,0.6877862996343946,,,,,0.1916141,0.0002797,0.0002797,0.0002797,3.77e-05,3.77e-05,3.77e-05,81984,296,0.9716527578640914,True,True
seed-1729__h-1__c-128__fixed_geometry,1729,1,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,validation,ok,,,357,4,12,13,4.0,16.0,128.0,32.0,8.0,0.0141608582818417,0.018159764385263157,0.86057994935878,,,,,0.1364305,0.000275,0.000275,0.000275,3.69e-05,3.69e-05,3.69e-05,81984,296,0.8662305603422215,True,True
seed-1729__h-1__c-128__fixed_geometry,1729,1,128,,causal_control,forecast_causal_fixed_boundaries,32,fixed_geometry,test,ok,,,357,4,12,13,4.0,16.0,128.0,32.0,8.0,0.014540676693170369,0.019036472095422127,0.8312930556865238,,,,,0.1364305,0.000275,0.000275,0.000275,3.76e-05,3.76e-05,3.76e-05,81984,296,0.8039155990651103,True,True
seed-1729__h-1__c-128__abba_geometry,1729,1,128,,external_control,window_offline,0.03,abba_geometry,validation,ok,,,357,4,12,13,1.7591036414565826,7.03641456582633,56.29131652661064,72.76433121019109,18.191082802547772,0.014551655763876058,0.019905843451566072,0.9433255512606856,,,,,0.4110995,0.0002953,0.0002953,0.0002953,3.76e-05,3.76e-05,3.76e-05,81984,296,0.790247492772864,True,False
seed-1729__h-1__c-128__abba_geometry,1729,1,128,,external_control,window_offline,0.03,abba_geometry,test,ok,,,357,4,12,13,1.8207282913165266,7.282913165266106,58.26330532212885,70.30153846153846,17.575384615384614,0.013329626858015559,0.017466559444444033,0.7627374179480402,,,,,0.4110995,0.0002953,0.0002953,0.0002953,3.71e-05,3.71e-05,3.71e-05,81984,296,0.8761723748374223,True,False
seed-1729__h-4__c-128__raw,1729,4,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.044101826979307195,0.07402505713511623,1.0,,,,,0.0600814,0.0003206,0.0003206,0.0003206,3.08e-05,3.08e-05,3.08e-05,20328,80,,,
seed-1729__h-4__c-128__raw,1729,4,128,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.04716952242011778,0.07745543912480651,1.0,,,,,0.0600814,0.0003206,0.0003206,0.0003206,3.18e-05,3.18e-05,3.18e-05,20328,80,,,
seed-1729__h-4__c-128__first_difference,1729,4,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.0446080563693272,0.06528029161317034,0.8818674937868096,,,,,0.0643833,0.0002307,0.0002307,0.0002307,2.97e-05,2.97e-05,2.97e-05,20328,80,,,
seed-1729__h-4__c-128__first_difference,1729,4,128,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.04400317883378237,0.0651742495102562,0.8414418696308568,,,,,0.0643833,0.0002307,0.0002307,0.0002307,3.12e-05,3.12e-05,3.12e-05,20328,80,,,
seed-1729__h-4__c-128__absolute_geometry,1729,4,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.627450980392157,10.509803921568627,84.07843137254902,48.71641791044776,12.17910447761194,0.02003988020016876,0.02989147255128587,0.403802086862637,,,,,2.720921,0.0002991,0.0002991,0.0002991,3.7e-05,3.7e-05,3.7e-05,81312,296,,,
seed-1729__h-4__c-128__absolute_geometry,1729,4,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,2.618131868131868,10.472527472527473,83.78021978021978,48.889821615949636,12.222455403987409,0.021931145092443337,0.031130982498551,0.40192119301510404,,,,,2.720921,0.0002991,0.0002991,0.0002991,3.92e-05,3.92e-05,3.92e-05,81312,296,,,
seed-1729__h-4__c-128__local_geometry,1729,4,128,,primary_control,strict_online,1,local_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.04545569813731757,0.06858960517180655,0.9265728096178505,,,,,0.1156012,0.0002716,0.0002716,0.0002716,3.58e-05,3.58e-05,3.58e-05,81312,296,0.43580178769672556,True,True
seed-1729__h-4__c-128__local_geometry,1729,4,128,,primary_control,strict_online,1,local_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.04371804189041159,0.06546269731810249,0.8451659180786553,,,,,0.1156012,0.0002716,0.0002716,0.0002716,3.75e-05,3.75e-05,3.75e-05,81312,296,0.4755530061231117,True,True
seed-1729__h-4__c-128__moving_average_geometry,1729,4,128,,causal_control,strict_online,8,moving_average_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.01940341894633384,0.02810480342338197,0.37966608214949327,,,,,0.215399,0.0002687,0.0002687,0.0002687,3.6e-05,3.6e-05,3.6e-05,81312,296,1.0635716642806143,False,False
seed-1729__h-4__c-128__moving_average_geometry,1729,4,128,,causal_control,strict_online,8,moving_average_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.021744757234652017,0.030224505213102715,0.39021798281203945,,,,,0.215399,0.0002687,0.0002687,0.0002687,3.77e-05,3.77e-05,3.77e-05,81312,296,1.0299914681500002,False,False
seed-1729__h-4__c-128__ewma_geometry,1729,4,128,,causal_control,strict_online,0.2,ewma_geometry,validation,ok,,,357,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.02150792177091755,0.030037124392838944,0.40576968874219,,,,,0.1847089,0.0002666,0.0002666,0.0002666,3.62e-05,3.62e-05,3.62e-05,81312,296,0.9951509392294624,False,True
seed-1729__h-4__c-128__ewma_geometry,1729,4,128,,causal_control,strict_online,0.2,ewma_geometry,test,ok,,,364,4,12,13,127.0,508.0,4064.0,1.0078740157480315,0.25196850393700787,0.02379150936291882,0.03268001439536954,0.42192020037109534,,,,,0.1847089,0.0002666,0.0002666,0.0002666,3.71e-05,3.71e-05,3.71e-05,81312,296,0.9526000240367695,True,True
seed-1729__h-4__c-128__fixed_geometry,1729,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,validation,ok,,,357,4,12,13,16.0,64.0,512.0,8.0,2.0,0.018651496789650623,0.025460022981078512,0.343937903818256,,,,,0.138741,0.000268,0.000268,0.000268,3.71e-05,3.71e-05,3.71e-05,81312,296,1.1740552070004313,False,False
seed-1729__h-4__c-128__fixed_geometry,1729,4,128,,causal_control,forecast_causal_fixed_boundaries,8,fixed_geometry,test,ok,,,364,4,12,13,16.0,64.0,512.0,8.0,2.0,0.02070565812199962,0.027863045878755727,0.35973000984293796,,,,,0.138741,0.000268,0.000268,0.000268,3.91e-05,3.91e-05,3.91e-05,81312,296,1.1172856920961007,False,False
seed-1729__h-4__c-128__abba_geometry,1729,4,128,,external_control,window_offline,0.03,abba_geometry,validation,ok,,,357,4,12,13,1.7619047619047619,7.0476190476190474,56.38095238095238,72.64864864864865,18.16216216216216,0.02758091382724366,0.05394889067420755,0.7287922868568123,,,,,0.393967,0.0002725,0.0002725,0.0002725,3.67e-05,3.67e-05,3.67e-05,81312,296,0.5540701982511144,True,False
seed-1729__h-4__c-128__abba_geometry,1729,4,128,,external_control,window_offline,0.03,abba_geometry,test,ok,,,364,4,12,13,1.8214285714285714,7.285714285714286,58.285714285714285,70.27450980392157,17.568627450980394,0.028576978038973543,0.05097740404104171,0.6581513786126773,,,,,0.393967,0.0002725,0.0002725,0.0002725,3.78e-05,3.78e-05,3.78e-05,81312,296,0.6106819890924138,True,False
seed-1729__h-16__c-128__raw,1729,16,128,,baseline,strict_online,,raw,validation,ok,,,357,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.1713622520101355,0.29935926822130265,1.0,,,,,0.0565573,0.0002116,0.0002116,0.0002116,2.82e-05,2.82e-05,2.82e-05,19824,80,,,
seed-1729__h-16__c-128__raw,1729,16,128,,baseline,strict_online,,raw,test,ok,,,364,1,3,4,128.0,128.0,1024.0,1.0,1.0,0.17990204832079998,0.30595235397035986,1.0,,,,,0.0565573,0.0002116,0.0002116,0.0002116,2.98e-05,2.98e-05,2.98e-05,19824,80,,,
seed-1729__h-16__c-128__first_difference,1729,16,128,,baseline,strict_online,,first_difference,validation,ok,,,357,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.16062538794836606,0.24572423735350973,0.8208339057398317,,,,,0.0602323,0.0002107,0.0002107,0.0002107,2.79e-05,2.79e-05,2.79e-05,19824,80,,,
seed-1729__h-16__c-128__first_difference,1729,16,128,,baseline,strict_online,,first_difference,test,ok,,,364,1,3,4,127.0,127.0,1016.0,1.0078740157480315,1.0078740157480315,0.15572420899641606,0.2383128069616963,0.7789213054552397,,,,,0.0602323,0.0002107,0.0002107,0.0002107,4.5e-05,4.5e-05,4.5e-05,19824,80,,,
seed-1729__h-16__c-128__absolute_geometry,1729,16,128,0.1,candidate,strict_online,,absolute_geometry,validation,ok,,,357,4,12,13,2.619047619047619,10.476190476190476,83.80952380952381,48.872727272727275,12.218181818181819,0.08536091644003163,0.16064837294579615,0.5366407190274,,,,,2.6854954,0.0002631,0.0002631,0.0002631,3.65e-05,3.65e-05,3.65e-05,79296,296,,,
seed-1729__h-16__c-128__absolute_geometry,1729,16,128,0.1,candidate,strict_online,,absolute_geometry,test,ok,,,364,4,12,13,2.618131868131868,10.472527472527473,83.78021978021978,48.889821615949636,12.222455403987409,0.09512423175771113,0.17908967817625848,0.5853515289299208,,,,,2.6854954,0.0002631,0.0002631,0.0002631,3.9e-05,3.9e-05,3.9e-05,79296,296,,,
