condition_id,seed,horizon,context_length,tolerance,representation,split,signal,n_examples,mae,rmse
seed-2718__h-16__c-32__tol-0p01__vectorchain,2718,16,32,0.01,vectorchain,test,ramp,52,0.028978588386666275,0.035332792179697974
seed-2718__h-16__c-32__tol-0p01__vectorchain,2718,16,32,0.01,vectorchain,test,piecewise_linear,52,0.0260171108926636,0.03332842276620228
seed-2718__h-16__c-32__tol-0p01__vectorchain,2718,16,32,0.01,vectorchain,test,first_order_response,52,0.029334352134002574,0.03532802806692448
seed-2718__h-16__c-32__tol-0p01__vectorchain,2718,16,32,0.01,vectorchain,test,second_order_response,52,0.0324081399474634,0.04173010591665281
seed-2718__h-16__c-32__tol-0p01__vectorchain,2718,16,32,0.01,vectorchain,test,regime_change,52,0.4232837353008598,0.5078672647484728
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,sine,51,0.077407382776879,0.09533099855907357
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,chirp,51,0.2518933175733011,0.29693742965591624
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,ramp,51,0.03784561406429859,0.056189354350257584
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,piecewise_linear,51,0.04757293212870226,0.06853024367012732
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,first_order_response,51,0.048679379775818786,0.06650811637328903
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,second_order_response,51,0.04179701831370702,0.06833517055731494
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,validation,regime_change,51,0.40242070866226404,0.4784643681201377
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,sine,52,0.08252316211825822,0.09793339586325335
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,chirp,52,0.2894913612879152,0.3515897249664249
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,ramp,52,0.040201694637983836,0.05282806410389729
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,piecewise_linear,52,0.04264116024361672,0.053895076926071275
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,first_order_response,52,0.035505439940236555,0.05282348511851115
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,second_order_response,52,0.048325801170353386,0.06839718737624945
seed-2718__h-16__c-32__tol-0p03__vectorchain,2718,16,32,0.03,vectorchain,test,regime_change,52,0.3567167564981124,0.4487054231586739
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,sine,51,0.08736393339685039,0.09767614159923221
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,chirp,51,0.1875454474255121,0.22357532008988665
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,ramp,51,0.016546970807608554,0.02118871755318461
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,piecewise_linear,51,0.029212450592982823,0.04073065188391054
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,first_order_response,51,0.013458715419826555,0.017274561672721542
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,second_order_response,51,0.02053382560658739,0.025631606681026372
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,validation,regime_change,51,0.3687194162883733,0.4760820360068653
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,sine,52,0.08348982863162241,0.09218964967818415
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,chirp,52,0.23785841988847378,0.30674726781409695
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,ramp,52,0.0150108284304912,0.019903356946277047
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,piecewise_linear,52,0.01326169133963549,0.0172027227706929
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,first_order_response,52,0.014763760990530022,0.018343690955334953
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,second_order_response,52,0.016092385969129683,0.02079331932342262
seed-2718__h-16__c-32__tol-0p1__vectorchain,2718,16,32,0.1,vectorchain,test,regime_change,52,0.3195034273936246,0.44025452199039455
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,sine,51,0.011623808237774511,0.01496616690203425
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,chirp,51,0.017100731092355038,0.020755154691439293
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,ramp,51,0.012006568468406222,0.014261339774312296
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,piecewise_linear,51,0.014026732418357132,0.01825595792260233
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,first_order_response,51,0.009771776854829235,0.012299102654935477
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,second_order_response,51,0.012766399429721026,0.015937654473743106
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,validation,regime_change,51,0.027930271593768694,0.03390957384616306
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,sine,51,0.012176058161197862,0.014611316506198213
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,chirp,51,0.023224855644435216,0.02748246413214364
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,ramp,51,0.013110299855008856,0.015569229977453733
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,piecewise_linear,51,0.009978690973324727,0.012245442503862433
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,first_order_response,51,0.013681229511507284,0.01585537333926814
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,second_order_response,51,0.0109738270704776,0.013910174277094433
seed-2718__h-1__c-64__tol-na__raw,2718,1,64,,raw,test,regime_change,51,0.025430966527292213,0.030507737393646976
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,sine,51,0.013815905887396895,0.01694496142922557
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,chirp,51,0.030095286207079103,0.03500847723505772
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,ramp,51,0.011382929286566383,0.013294355122042854
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,piecewise_linear,51,0.01273890328229183,0.01624142761449817
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,first_order_response,51,0.00869048857291736,0.011307312984698642
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,second_order_response,51,0.011027575561603777,0.013471938507174848
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,validation,regime_change,51,0.046248007367211005,0.052529191765172435
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,sine,51,0.013896538361251121,0.0164515647613449
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,chirp,51,0.03671646521295838,0.04261962429716803
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,ramp,51,0.01175705183089045,0.013646574044977072
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,piecewise_linear,51,0.009075031279034607,0.011059970144685793
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,first_order_response,51,0.011725366490636447,0.013580431992989318
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,second_order_response,51,0.008914748276688854,0.01137239808519507
seed-2718__h-1__c-64__tol-na__first_difference,2718,1,64,,first_difference,test,regime_change,51,0.04177012360924201,0.047422219342758205
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,sine,51,0.01290053039790992,0.01620213985976193
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,chirp,51,0.022952543268056003,0.0275642984411571
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,ramp,51,0.011755190195579085,0.01399298081951226
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,piecewise_linear,51,0.012550963002525017,0.016246168377580104
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,first_order_response,51,0.009114941648715335,0.011781694935753345
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,second_order_response,51,0.011300659383485706,0.013297185451828676
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,validation,regime_change,51,0.035497423601034625,0.042114155204110805
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,sine,51,0.013031159606522754,0.015246154006357137
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,chirp,51,0.027168758051190362,0.032455721684181045
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,ramp,51,0.0110558567138398,0.013457663027282437
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,piecewise_linear,51,0.009439175159656902,0.011323837802186884
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,first_order_response,51,0.011229120229962216,0.013307935112906143
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,second_order_response,51,0.009584178527832509,0.012355768463673618
seed-2718__h-1__c-64__tol-0p01__vectorchain,2718,1,64,0.01,vectorchain,test,regime_change,51,0.03182714434660653,0.03843107609181436
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,sine,51,0.01263283596750546,0.015817211798435742
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,chirp,51,0.018893771965294553,0.022774226170684603
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,ramp,51,0.011675924087330947,0.014095119531581412
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,piecewise_linear,51,0.014826290151221985,0.0187599809047786
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,first_order_response,51,0.009842277622379587,0.012855167976934827
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,second_order_response,51,0.012131252703716927,0.01492700514436306
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,validation,regime_change,51,0.029449390363410703,0.03497432570106894
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,sine,51,0.01258497874249675,0.015551897072477986
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,chirp,51,0.023223843087867548,0.027897756483376765
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,ramp,51,0.012651062776157037,0.015379148002537146
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,piecewise_linear,51,0.010332362042070496,0.013242091347800241
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,first_order_response,51,0.013757086877748665,0.0160961212933685
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,second_order_response,51,0.011226718784010988,0.014153513631455283
seed-2718__h-1__c-64__tol-0p03__vectorchain,2718,1,64,0.03,vectorchain,test,regime_change,51,0.02584507862501267,0.029993081917276503
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,sine,51,0.011636129101276444,0.015292006840683584
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,chirp,51,0.014163799771185884,0.017276448029309464
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,ramp,51,0.011754471712200487,0.013729732428767268
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,piecewise_linear,51,0.013712621941746895,0.018026021657297126
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,first_order_response,51,0.009866333317573046,0.01254852570659867
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,second_order_response,51,0.011827450596813217,0.014571373756042968
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,validation,regime_change,51,0.020046352554393233,0.023354966538287992
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,sine,51,0.013405593302957952,0.016210469082889103
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,chirp,51,0.014316980461996913,0.0177660772282234
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,ramp,51,0.012662809144369612,0.014909795735409546
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,piecewise_linear,51,0.009720815819771498,0.01199274442098796
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,first_order_response,51,0.013013542412832157,0.014847212465881247
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,second_order_response,51,0.00999347547255369,0.012588894900655618
seed-2718__h-1__c-64__tol-0p1__vectorchain,2718,1,64,0.1,vectorchain,test,regime_change,51,0.016424221658690074,0.020194780058384425
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,sine,51,0.016556923343688135,0.020337048829859736
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,chirp,51,0.059372655937258954,0.06735053213614364
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,ramp,51,0.013619911525361753,0.01651315053755139
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,piecewise_linear,51,0.017298961949226876,0.02034411863511295
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,first_order_response,51,0.014779923516805233,0.018612502412110227
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,second_order_response,51,0.01664580130011849,0.021183257358074376
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,validation,regime_change,51,0.11076671140528864,0.12594952917723098
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,sine,52,0.013406864636760033,0.01776831354943915
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,chirp,52,0.08642747582948676,0.09794579241574625
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,ramp,52,0.013031073437588643,0.016743967585872523
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,piecewise_linear,52,0.012128587050741517,0.01478133458815913
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,first_order_response,52,0.014367883095911372,0.017539849127880622
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,second_order_response,52,0.015144922877694035,0.019063341808643344
seed-2718__h-4__c-64__tol-na__raw,2718,4,64,,raw,test,regime_change,52,0.11513114545384352,0.12837860199113293
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,sine,51,0.030709674321218572,0.03703788738837325
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,chirp,51,0.08973132221787694,0.10195639373113677
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,ramp,51,0.014633124088854376,0.018201357089044648
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,piecewise_linear,51,0.02021297891100848,0.02375296875123207
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,first_order_response,51,0.01496265144430979,0.018975087300193868
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,second_order_response,51,0.017131218556842784,0.020762184883288206
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,validation,regime_change,51,0.1465107108617203,0.16365679629718502
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,sine,52,0.029735966497854132,0.035467659005682634
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,chirp,52,0.11475330426800179,0.1316851741947126
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,ramp,52,0.014390864431102868,0.017911082814850824
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,piecewise_linear,52,0.013135571122800517,0.016362284466429778
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,first_order_response,52,0.013411947658285255,0.016994313166316485
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,second_order_response,52,0.014125042123216688,0.018263800597375722
seed-2718__h-4__c-64__tol-na__first_difference,2718,4,64,,first_difference,test,regime_change,52,0.14016230435968213,0.15784725837479588
seed-2718__h-4__c-64__tol-0p01__vectorchain,2718,4,64,0.01,vectorchain,validation,sine,51,0.02556017688395761,0.031649466196698436
seed-2718__h-4__c-64__tol-0p01__vectorchain,2718,4,64,0.01,vectorchain,validation,chirp,51,0.06412899427162859,0.07265489099790183
seed-2718__h-4__c-64__tol-0p01__vectorchain,2718,4,64,0.01,vectorchain,validation,ramp,51,0.018250204021172094,0.02125783628173824
seed-2718__h-4__c-64__tol-0p01__vectorchain,2718,4,64,0.01,vectorchain,validation,piecewise_linear,51,0.019003496825368338,0.022545466152892525
seed-2718__h-4__c-64__tol-0p01__vectorchain,2718,4,64,0.01,vectorchain,validation,first_order_response,51,0.013373450489263021,0.018611192915830008
